file_name,VirtualProtectEx,HttpSendRequestW,NtFreeVirtualMemory,CreateThread,LdrLoadDll,SetEndOfFile,UuidCreate,SetFilePointer,NtProtectVirtualMemory,CryptAcquireContextW,MessageBoxTimeoutW,NtWriteVirtualMemory,CreateDirectoryW,NtCreateKey,WriteProcessMemory,LdrUnloadDll,ReadProcessMemory,NtSetInformationFile,NtTerminateProcess,NtWriteFile,VirtualFreeEx,NtSetContextThread,CoInitializeSecurity,NtResumeThread,InternetCloseHandle,NtClose,NtReadVirtualMemory,LookupPrivilegeValueW,GetDiskFreeSpaceExW,OpenServiceA,NtOpenKey,GetSystemTimeAsFileTime,NtDelayExecution,GetVolumePathNameW,NtQueryValueKey,FindResourceExA,GetFileAttributesW,FindResourceExW,NtGetContextThread,GetCursorPos,NtOpenDirectoryObject,getaddrinfo,NtReadFile,SearchPathW,GetSystemMetrics,GetSystemDirectory,label,source
browser_24.exe,40,5,30,18,38,10,21,17,39,4,29,16,20,8,29,37,9,19,25,70,8,9,34,11,2,9,8,49,26,41,12,27,8,12,19,41,47,43,22,27,17,30,49,21,11,14,0,Browser
game_74.exe,19,3,30,11,4,35,5,8,14,2,38,12,13,26,16,32,14,8,4,53,40,1,20,2,1,12,21,40,11,30,25,26,39,38,31,36,49,47,26,49,18,43,68,13,10,48,0,Game
utility_60.exe,16,28,11,10,24,34,22,34,25,4,37,14,25,28,28,6,39,9,25,22,13,38,31,32,36,16,6,17,28,44,49,30,30,26,8,10,12,10,20,22,24,49,64,9,47,37,0,Utility
teslacrypt_11.exe,77,99,60,67,63,216,13,53,50,279,88,47,94,176,275,33,92,15,84,57,71,25,70,93,19,37,4,24,28,15,3,18,15,17,16,25,28,9,10,22,11,20,7,27,20,10,1,TeslaCrypt
system_72.exe,24,30,34,28,2,12,0,1,23,4,12,9,22,33,11,33,4,29,3,35,12,15,37,26,2,24,29,6,47,25,22,29,15,35,50,38,45,13,11,40,31,9,13,38,43,5,0,System
office_9.exe,4,29,40,2,1,22,24,11,27,3,20,37,5,6,10,8,14,12,26,59,4,37,6,28,20,29,24,30,28,20,12,12,35,40,34,29,45,35,9,48,21,43,13,7,29,43,0,Office
cerber_17.exe,33,116,12,69,15,35,87,27,152,220,86,97,29,12,82,68,25,49,82,228,97,84,10,67,80,64,16,2,25,12,29,22,7,14,8,29,10,15,7,9,29,15,18,7,18,7,1,Cerber
game_19.exe,0,38,25,1,18,23,21,22,9,3,1,37,40,0,23,34,19,2,5,26,5,24,1,37,29,1,12,9,32,22,38,43,9,18,24,33,12,37,26,25,35,31,58,19,7,24,0,Game
teslacrypt_66.exe,76,49,14,82,13,223,62,83,31,311,69,48,27,218,277,91,10,23,92,76,44,71,28,17,54,34,7,16,27,17,23,28,6,21,23,23,26,25,4,14,9,25,25,30,3,19,1,TeslaCrypt
teslacrypt_121.exe,47,31,22,80,27,189,98,83,16,180,45,62,35,135,300,68,67,29,26,43,73,75,12,55,23,80,19,28,16,6,4,15,2,2,14,2,6,23,9,6,3,2,28,19,4,20,1,TeslaCrypt
wannacry_112.exe,98,49,36,133,95,96,59,16,20,236,74,24,98,21,288,50,27,22,13,243,20,91,83,47,42,89,11,25,24,2,8,30,16,6,8,21,12,23,8,10,28,12,12,19,18,10,1,WannaCry
browser_91.exe,40,31,25,39,9,21,11,40,23,1,26,12,36,5,38,29,3,4,17,55,23,16,12,5,4,4,40,28,44,27,43,43,37,35,33,37,15,23,20,45,41,48,19,16,12,20,0,Browser
locky_107.exe,88,35,89,100,31,77,77,207,32,124,82,163,36,88,25,85,98,28,24,91,62,22,73,91,52,16,27,15,19,17,28,28,23,8,16,5,2,27,12,4,25,8,21,3,27,7,1,Locky
game_69.exe,4,20,31,37,13,25,12,39,35,3,36,34,34,8,6,18,13,31,19,46,29,4,25,31,2,30,11,45,22,40,16,39,27,24,41,40,25,37,26,34,11,5,69,27,21,15,0,Game
browser_7.exe,24,29,12,38,22,30,5,38,9,2,12,9,32,35,32,13,24,30,11,44,1,10,1,9,29,11,34,39,44,37,40,20,45,50,33,38,47,20,46,47,43,31,22,22,39,17,0,Browser
browser_71.exe,28,30,19,15,6,20,8,16,20,0,34,4,23,35,21,31,12,9,9,71,6,9,18,34,30,27,46,48,18,22,26,17,43,32,17,47,42,12,32,35,24,47,68,12,15,27,0,Browser
cerber_123.exe,26,75,83,35,100,57,65,92,199,270,26,99,48,71,22,79,78,82,73,388,83,96,18,46,17,86,5,15,30,6,11,30,19,24,4,4,23,18,3,13,5,30,5,28,21,30,1,Cerber
system_81.exe,29,30,25,0,9,29,23,33,9,0,14,23,9,29,16,0,32,7,14,80,32,9,25,21,20,25,21,11,41,28,18,25,20,35,34,24,46,33,13,49,47,10,76,6,17,28,0,System
game_42.exe,11,2,36,17,6,33,16,10,34,1,37,4,13,34,21,20,22,13,36,80,21,20,25,35,9,17,47,33,30,46,30,43,20,5,23,15,23,32,6,30,20,50,69,13,32,44,0,Game
locky_108.exe,136,50,76,67,94,55,21,196,74,86,40,274,22,79,33,66,16,37,30,41,48,20,47,57,99,49,17,1,11,18,23,19,24,20,24,7,28,8,19,10,2,28,27,21,24,4,1,Locky
utility_85.exe,22,5,21,32,26,24,3,29,18,4,13,30,9,15,21,22,35,40,29,72,14,7,11,18,28,23,25,31,42,37,23,7,9,45,23,50,37,27,7,32,31,10,12,25,43,30,0,Utility
browser_76.exe,10,25,22,39,27,11,16,23,7,5,27,15,22,26,20,8,31,4,21,28,28,20,0,16,33,25,31,25,35,6,46,31,22,19,41,26,34,24,25,49,27,42,72,10,44,47,0,Browser
cerber_67.exe,25,79,45,37,95,80,57,53,98,223,34,28,98,90,80,26,47,48,26,300,34,70,79,93,56,59,11,15,25,14,9,6,14,16,1,22,19,10,11,23,6,15,9,19,4,5,1,Cerber
browser_48.exe,19,2,24,1,12,30,19,3,32,0,37,25,23,0,30,31,31,17,0,41,8,26,26,10,9,0,10,21,24,18,50,47,9,33,46,29,49,20,5,27,30,16,71,39,48,17,0,Browser
teslacrypt_35.exe,59,50,97,19,51,103,55,68,48,280,45,13,16,166,251,63,48,61,25,16,64,17,32,48,70,33,5,27,6,9,1,27,30,2,13,10,9,2,5,5,17,17,13,8,11,20,1,TeslaCrypt
game_98.exe,4,8,14,27,40,33,28,12,33,2,21,2,19,33,27,13,13,4,30,33,30,38,33,8,8,34,22,19,18,39,17,43,10,25,48,40,11,37,44,16,49,9,67,36,45,13,0,Game
utility_9.exe,17,36,30,39,5,23,10,6,34,5,33,16,26,18,24,33,39,34,16,18,18,21,33,40,38,35,22,31,36,29,41,24,45,47,11,26,25,10,21,8,48,30,42,37,10,15,0,Utility
cerber_108.exe,59,44,93,67,100,100,70,77,193,170,12,50,44,78,20,22,87,82,13,306,15,62,95,52,25,67,19,25,10,20,28,2,30,12,25,14,3,18,3,6,13,15,7,17,8,18,1,Cerber
cerber_8.exe,55,117,11,14,51,12,66,10,153,270,72,84,45,54,49,84,76,18,14,382,33,91,70,75,10,71,17,13,17,15,22,23,22,5,6,6,27,2,30,5,2,26,26,11,11,22,1,Cerber
utility_44.exe,7,24,40,22,23,40,40,2,31,4,21,7,32,33,4,26,29,30,20,36,28,28,12,10,29,10,24,24,21,46,32,12,8,22,28,46,39,44,14,8,20,23,51,33,13,29,0,Utility
browser_27.exe,4,29,11,38,38,10,11,22,0,0,21,3,11,26,30,37,13,26,21,31,25,39,17,18,24,3,34,40,13,12,38,24,17,14,46,30,5,35,47,50,39,8,63,16,30,50,0,Browser
browser_32.exe,34,25,39,30,15,15,9,21,7,4,3,5,35,35,39,40,25,37,2,66,31,40,7,14,36,19,11,12,13,8,30,34,5,9,50,7,49,23,36,13,5,42,76,19,22,21,0,Browser
cerber_32.exe,72,56,17,46,95,82,99,35,86,216,82,68,24,75,50,19,22,91,13,197,68,14,16,59,100,24,25,25,16,12,1,12,7,10,18,29,3,20,27,22,7,6,7,15,21,22,1,Cerber
teslacrypt_1.exe,16,59,90,32,48,102,44,81,15,307,52,14,55,127,140,39,10,30,44,32,62,13,70,65,47,45,12,27,4,14,8,2,1,6,17,5,17,18,18,7,19,18,30,7,19,18,1,TeslaCrypt
teslacrypt_9.exe,85,86,47,42,75,217,88,15,72,288,15,12,11,215,155,89,63,99,96,32,91,19,84,29,11,18,8,26,11,12,23,27,11,14,15,4,22,20,3,28,22,27,20,6,30,30,1,TeslaCrypt
locky_99.exe,80,52,50,52,12,76,82,259,60,131,31,190,43,46,73,23,89,10,39,70,84,22,64,92,15,38,13,30,1,21,29,30,3,20,27,6,30,21,24,11,4,25,30,7,19,16,1,Locky
system_53.exe,34,5,21,7,30,22,33,34,15,0,9,33,22,7,24,27,16,31,18,78,1,21,12,4,28,0,6,18,5,31,33,39,9,45,45,35,20,12,26,42,8,19,31,20,20,40,0,System
game_14.exe,19,24,34,29,14,3,36,19,31,4,35,2,20,4,13,16,37,7,26,74,11,7,23,7,36,29,47,18,42,28,30,16,25,45,43,6,34,18,43,48,41,34,75,46,36,5,0,Game
teslacrypt_97.exe,88,81,32,60,99,119,81,25,20,204,26,57,71,114,379,11,50,78,18,65,34,33,75,13,13,28,6,14,12,1,17,20,24,21,2,18,7,7,2,4,27,28,18,3,28,9,1,TeslaCrypt
cerber_97.exe,95,88,84,55,47,74,48,13,197,126,36,30,66,50,81,29,67,89,26,360,63,64,96,18,80,94,1,13,3,7,14,22,10,17,7,23,13,11,25,23,2,8,21,7,26,5,1,Cerber
office_5.exe,12,17,37,0,28,36,21,12,26,2,14,32,32,37,21,31,19,32,10,45,7,14,6,20,16,35,43,26,43,50,49,43,28,36,13,35,42,6,7,47,45,28,16,47,33,40,0,Office
browser_39.exe,31,26,36,38,31,23,37,16,2,4,3,18,35,31,30,12,1,22,2,71,5,2,37,33,12,2,7,36,26,5,13,33,39,46,35,9,39,41,26,6,23,12,42,11,42,12,0,Browser
system_87.exe,8,21,37,34,6,0,12,8,17,3,30,4,0,11,4,32,30,6,40,14,20,20,8,17,10,34,18,49,38,48,17,7,33,22,44,30,42,37,41,11,9,10,57,6,36,25,0,System
system_28.exe,39,2,17,20,15,27,25,38,31,2,28,7,10,16,21,27,22,11,8,60,1,9,23,37,39,3,17,15,30,46,50,13,23,26,23,47,9,19,15,49,24,40,54,10,43,31,0,System
system_5.exe,22,22,0,26,25,39,28,17,3,1,31,35,16,5,30,39,22,11,26,54,10,8,5,30,8,9,28,5,48,45,49,48,26,49,10,7,21,50,31,32,11,50,31,32,38,42,0,System
browser_19.exe,18,21,8,25,9,37,6,12,6,1,16,40,30,38,22,5,16,14,11,19,9,33,3,21,19,23,22,48,49,21,14,33,37,43,15,39,18,50,6,18,27,47,67,45,26,22,0,Browser
game_55.exe,39,8,27,34,30,36,9,37,15,2,7,35,14,38,27,22,35,3,11,63,38,38,30,3,21,15,41,9,17,37,43,26,35,18,21,23,11,18,21,8,43,5,10,34,27,23,0,Game
game_3.exe,17,37,26,23,3,22,12,25,19,2,22,9,19,8,21,19,27,35,5,35,18,23,11,22,37,7,7,12,7,31,41,37,34,43,21,24,49,44,23,36,37,49,12,17,42,20,0,Game
browser_45.exe,38,6,31,0,0,30,1,34,9,4,7,5,12,17,25,7,34,32,31,60,14,24,31,26,0,0,39,21,31,10,26,29,27,27,22,17,27,32,7,34,44,24,50,21,46,39,0,Browser
game_46.exe,16,36,9,17,36,20,18,30,38,4,24,10,36,9,4,34,30,31,30,20,5,3,31,5,12,35,40,19,18,30,47,14,38,42,22,33,48,33,32,10,35,5,60,8,46,16,0,Game
office_56.exe,0,9,33,24,7,32,17,33,16,4,24,7,4,16,29,22,3,30,37,28,39,0,40,9,18,10,30,47,47,29,46,25,16,37,21,41,46,49,43,39,21,33,15,21,13,49,0,Office
system_57.exe,19,10,27,11,28,20,2,1,26,5,0,9,3,30,20,14,38,11,5,60,36,13,22,8,20,23,19,22,27,12,38,29,46,20,13,35,9,17,45,27,34,14,22,21,47,40,0,System
office_77.exe,18,17,23,23,18,7,34,34,9,0,9,35,25,5,31,30,19,11,20,61,1,18,6,40,15,32,25,14,43,33,34,22,28,26,49,20,45,16,45,22,14,49,58,46,46,46,0,Office
utility_95.exe,15,27,8,29,37,33,36,27,16,2,14,3,30,30,9,2,39,1,15,31,37,13,12,14,4,20,5,9,11,31,9,42,13,39,50,11,38,38,42,25,46,41,80,9,38,21,0,Utility
wannacry_85.exe,88,33,99,100,38,89,38,83,26,177,34,25,35,41,306,77,39,41,98,511,13,90,76,47,96,92,12,19,15,24,27,24,4,25,26,9,16,3,6,20,4,21,8,22,29,29,1,WannaCry
locky_117.exe,177,85,53,26,13,21,44,138,81,135,47,192,82,82,81,78,51,68,55,26,30,55,31,29,14,49,24,19,3,7,30,13,8,30,12,12,15,14,23,30,15,11,14,16,7,15,1,Locky
browser_98.exe,12,40,13,10,24,20,28,4,22,3,27,15,13,38,12,11,6,8,20,79,16,39,23,5,7,2,44,19,17,9,18,18,28,40,32,19,41,44,22,42,32,44,54,49,22,29,0,Browser
locky_34.exe,84,93,75,62,40,98,93,155,83,159,91,265,81,68,76,27,75,79,22,21,61,75,91,77,29,20,11,20,25,9,1,7,23,17,10,25,12,19,21,4,23,29,12,6,4,29,1,Locky
office_24.exe,8,16,12,29,29,20,23,1,3,4,2,10,22,39,33,26,25,24,0,64,32,33,19,11,19,25,43,30,34,41,17,7,48,39,22,30,14,14,40,40,9,25,49,29,29,46,0,Office
wannacry_35.exe,16,74,39,96,21,91,16,99,53,182,11,26,25,52,214,58,65,47,16,568,37,43,16,30,62,98,25,1,25,23,29,1,8,20,18,21,24,30,17,19,12,17,13,20,19,9,1,WannaCry
office_40.exe,18,22,1,39,39,35,13,9,37,0,27,16,17,22,12,16,20,30,1,15,10,21,15,29,38,14,43,21,48,41,35,5,42,41,48,20,49,41,39,7,31,28,49,25,37,38,0,Office
locky_45.exe,167,74,70,82,70,92,45,266,87,225,89,250,86,67,31,85,13,17,97,99,49,64,86,23,68,38,14,28,22,11,13,22,4,5,19,6,30,3,11,5,13,16,18,9,11,9,1,Locky
browser_54.exe,1,0,17,16,40,29,21,24,0,2,32,18,18,14,8,28,34,20,15,16,33,1,7,26,11,37,7,47,35,19,37,29,48,10,32,31,38,35,38,43,32,47,30,17,8,33,0,Browser
game_90.exe,5,36,16,28,38,17,12,34,30,3,14,31,9,36,7,20,15,39,23,11,26,40,34,23,16,37,39,27,13,44,48,14,29,10,18,20,12,40,35,32,26,39,75,45,38,29,0,Game
game_57.exe,37,1,29,3,13,29,15,0,21,3,3,13,18,9,32,18,17,40,23,49,21,24,4,33,6,21,7,40,7,36,6,41,22,37,6,26,9,45,21,32,25,44,19,32,29,41,0,Game
game_47.exe,23,4,29,33,33,14,2,6,28,1,22,19,9,22,4,15,16,24,32,32,22,32,38,11,34,35,6,42,14,14,24,38,39,13,13,33,24,13,14,15,12,44,73,18,34,12,0,Game
system_44.exe,32,26,5,21,10,9,40,13,23,0,6,16,8,33,20,4,18,3,26,60,38,26,2,5,29,23,27,45,6,40,37,50,13,8,39,24,45,36,34,49,20,30,41,41,49,50,0,System
utility_33.exe,1,4,0,16,10,11,26,31,10,1,36,28,22,15,36,17,14,27,17,18,10,11,5,16,11,20,13,47,33,34,17,11,14,48,38,28,33,9,14,5,45,19,21,46,36,30,0,Utility
wannacry_95.exe,56,82,75,103,95,33,72,86,17,103,52,63,73,52,160,27,82,40,54,380,97,92,67,82,38,19,14,28,17,28,29,6,23,6,6,23,5,13,7,26,30,29,20,13,15,11,1,WannaCry
office_63.exe,11,22,33,22,1,36,24,18,17,3,27,0,12,21,3,28,37,19,24,47,28,21,2,9,8,5,17,32,30,36,21,32,9,10,6,22,12,8,33,22,16,15,70,24,18,11,0,Office
locky_115.exe,121,98,48,79,15,18,78,125,81,129,85,154,24,33,16,22,11,20,35,74,94,80,15,55,72,24,6,27,3,26,4,1,15,6,16,15,12,15,30,1,13,6,13,14,23,27,1,Locky
utility_42.exe,29,18,19,32,9,19,0,19,2,5,3,22,28,0,16,20,21,7,24,67,18,2,27,26,24,6,22,47,21,5,17,12,14,21,23,30,23,31,28,19,40,22,17,21,5,28,0,Utility
office_74.exe,30,7,31,1,11,39,13,2,22,3,22,28,33,7,25,7,19,28,33,18,10,16,0,36,9,14,5,23,39,30,33,42,41,37,50,8,24,35,48,49,26,19,33,34,5,12,0,Office
browser_90.exe,18,3,16,32,6,4,23,37,39,5,15,19,3,3,27,10,24,12,7,57,2,10,4,28,5,29,22,22,48,16,27,45,25,18,20,15,11,47,40,13,10,12,12,31,42,46,0,Browser
teslacrypt_85.exe,78,83,84,60,82,149,27,33,92,183,29,68,88,154,275,87,100,49,30,92,85,14,57,55,64,66,6,28,16,19,29,29,7,28,30,15,21,19,5,20,3,15,23,2,4,24,1,TeslaCrypt
office_53.exe,13,17,16,35,14,18,22,40,29,4,6,8,3,3,31,35,10,16,5,54,1,34,7,20,39,22,15,25,28,5,16,25,6,14,50,41,13,17,6,20,22,40,30,47,18,22,0,Office
game_88.exe,31,39,0,26,9,25,37,2,15,5,19,6,29,28,32,24,29,25,12,68,12,24,0,38,19,18,14,33,5,28,29,17,17,42,39,45,7,8,8,37,27,25,19,5,49,20,0,Game
locky_81.exe,174,42,62,94,53,72,40,279,67,206,25,225,42,11,64,55,91,27,14,25,99,55,76,90,83,64,21,19,21,28,8,21,5,11,7,8,1,13,11,6,21,1,14,14,17,14,1,Locky
teslacrypt_17.exe,83,35,43,65,23,205,58,53,56,288,17,31,62,194,364,77,66,45,94,95,94,75,68,66,17,85,26,16,21,11,15,9,9,13,6,13,26,11,14,29,20,4,29,16,8,29,1,TeslaCrypt
utility_94.exe,34,33,37,32,36,7,0,19,8,0,28,1,16,25,32,22,29,0,1,23,20,11,40,23,9,30,41,36,42,12,27,15,20,25,44,14,18,27,6,48,36,9,27,17,34,17,0,Utility
teslacrypt_22.exe,29,16,20,63,85,241,78,62,15,145,86,98,59,109,356,72,93,96,30,51,39,10,31,65,83,59,21,28,13,19,21,28,4,30,22,27,30,12,12,25,4,5,23,12,24,24,1,TeslaCrypt
utility_66.exe,23,29,11,27,6,19,23,3,34,0,19,27,16,32,36,11,25,13,17,68,33,13,20,40,14,16,14,29,28,37,24,20,30,6,25,25,24,17,15,39,41,25,52,22,49,35,0,Utility
game_48.exe,4,17,38,37,18,31,24,19,3,5,2,8,29,4,16,9,14,35,32,77,21,13,16,19,8,39,30,48,11,18,45,36,24,29,7,21,21,23,9,34,22,17,55,35,50,22,0,Game
locky_92.exe,99,23,81,73,61,88,67,163,15,107,53,183,49,22,12,73,19,26,10,47,26,38,15,44,50,30,30,20,18,2,7,16,25,21,29,19,8,25,13,17,2,5,16,6,21,11,1,Locky
wannacry_4.exe,47,64,35,143,68,36,48,72,41,187,60,76,88,10,225,100,15,62,69,284,87,96,84,87,97,49,30,27,15,1,20,13,14,14,26,9,15,4,7,24,12,5,9,29,8,25,1,WannaCry
utility_68.exe,2,40,12,5,18,10,3,31,9,4,28,32,22,31,1,39,36,31,26,50,33,21,27,26,18,24,27,25,44,12,47,44,26,45,36,30,35,6,38,5,35,44,49,18,26,21,0,Utility
browser_42.exe,22,34,36,40,20,0,19,14,29,1,34,28,26,28,1,38,16,0,20,67,40,40,16,28,15,38,15,21,31,31,24,39,42,25,29,5,45,35,48,27,30,15,25,40,20,47,0,Browser
system_29.exe,6,2,2,6,2,21,7,21,23,3,25,38,13,4,31,10,4,36,7,16,10,22,14,20,20,25,29,15,36,16,21,49,24,44,44,27,9,17,11,31,19,19,75,17,30,16,0,System
browser_12.exe,39,24,13,39,20,15,37,25,2,0,4,35,14,16,27,27,35,14,19,34,1,32,17,18,34,38,33,13,19,9,27,44,26,48,30,17,47,9,28,48,44,32,58,11,8,16,0,Browser
utility_38.exe,13,34,39,16,40,35,35,11,3,1,22,0,8,8,14,33,19,39,25,78,4,38,2,37,24,39,46,18,41,41,12,13,22,36,20,43,34,21,18,31,18,45,58,30,19,44,0,Utility
office_46.exe,17,11,21,40,10,30,27,5,25,4,36,26,40,31,17,10,37,19,2,28,35,10,16,31,5,25,14,25,41,15,13,19,21,18,42,35,8,16,23,43,33,50,34,11,27,11,0,Office
utility_25.exe,4,20,25,11,40,2,31,3,33,2,13,39,12,28,17,36,29,31,27,38,26,32,18,9,34,37,8,44,19,11,50,33,30,32,21,34,45,39,9,40,32,42,27,14,11,18,0,Utility
browser_83.exe,14,5,0,7,21,27,18,22,7,0,35,29,3,28,0,28,4,5,23,30,2,4,24,39,14,5,10,44,30,41,42,6,49,37,5,30,40,14,32,23,39,30,51,42,43,22,0,Browser
wannacry_98.exe,22,42,90,67,74,15,85,27,56,207,80,21,19,68,271,53,82,49,72,488,19,65,96,71,17,44,25,16,4,28,8,22,24,10,14,1,15,17,3,19,24,4,22,9,19,29,1,WannaCry
game_4.exe,30,27,19,35,3,9,19,6,19,0,16,32,7,25,0,18,34,30,5,44,24,9,32,38,35,18,18,26,46,13,32,36,44,28,26,45,32,13,10,41,9,48,74,29,10,24,0,Game
utility_27.exe,28,6,0,33,3,40,5,20,27,4,24,40,19,26,12,28,34,33,33,24,30,18,5,38,5,2,36,35,21,31,19,30,17,22,27,6,10,37,23,26,9,18,48,46,23,34,0,Utility
office_73.exe,11,30,27,2,33,29,31,3,21,5,19,1,34,10,15,12,19,34,33,55,12,0,14,1,20,25,22,30,24,36,50,46,16,46,39,12,29,27,49,24,11,37,46,50,50,36,0,Office
teslacrypt_31.exe,44,84,26,82,39,120,10,85,39,183,55,39,58,161,174,60,64,63,16,31,39,51,30,80,95,16,2,28,4,12,21,17,30,2,2,23,11,15,13,15,16,25,16,7,14,2,1,TeslaCrypt
office_2.exe,39,37,16,40,38,21,18,15,22,1,8,21,36,38,13,8,11,3,18,33,32,16,4,21,15,34,31,30,44,7,12,21,15,20,24,13,29,21,28,29,42,48,36,14,30,11,0,Office
wannacry_47.exe,69,31,80,94,21,62,17,59,20,136,51,93,38,91,322,56,41,75,24,572,58,63,47,64,93,56,21,27,14,14,25,2,23,24,3,13,20,8,3,2,7,21,4,3,7,24,1,WannaCry
wannacry_32.exe,34,55,59,57,25,89,96,85,23,249,65,28,26,12,366,93,52,17,14,561,68,15,40,99,30,91,16,4,8,13,7,10,18,22,2,26,8,3,15,23,21,30,7,2,19,27,1,WannaCry
utility_79.exe,1,17,37,6,10,20,19,5,11,1,23,7,39,4,24,18,10,4,23,45,6,13,30,14,31,15,36,16,33,41,18,19,39,44,50,36,45,14,36,26,41,49,39,26,30,14,0,Utility
game_39.exe,39,28,30,32,0,25,28,12,8,1,34,22,26,35,0,29,19,33,0,31,10,33,17,5,29,35,37,49,16,8,28,17,50,11,33,26,22,5,36,31,18,17,33,7,12,16,0,Game
locky_75.exe,164,27,70,14,86,89,97,308,28,90,68,207,16,29,64,35,55,81,65,67,42,35,56,44,21,86,28,24,21,18,16,5,28,29,5,28,9,19,7,29,5,6,22,28,15,1,1,Locky
locky_9.exe,148,56,66,96,13,27,82,232,92,109,46,255,37,38,93,31,15,19,78,17,84,54,29,12,42,59,8,26,7,10,14,8,19,27,18,13,27,27,5,12,5,20,10,10,9,22,1,Locky
wannacry_27.exe,27,66,31,118,62,13,14,32,91,190,78,29,67,42,329,99,11,99,82,323,14,41,19,65,46,36,4,26,6,23,25,26,9,3,7,2,6,14,30,1,17,6,9,21,4,25,1,WannaCry
game_80.exe,4,24,0,11,7,25,35,36,9,0,34,14,27,33,5,32,24,31,24,27,39,38,31,22,19,23,39,15,47,43,48,41,5,10,40,38,29,46,20,12,14,23,72,25,24,7,0,Game
locky_105.exe,102,14,91,25,83,28,98,201,17,160,46,127,52,81,34,23,62,27,25,95,36,35,10,25,81,94,28,2,18,9,19,11,29,8,9,28,20,3,22,14,5,11,18,30,28,6,1,Locky
teslacrypt_114.exe,60,38,48,87,10,112,67,15,36,259,66,51,41,117,148,84,14,68,90,82,96,85,55,97,70,62,13,18,29,29,9,17,29,26,20,13,12,9,21,17,3,28,1,3,23,28,1,TeslaCrypt
utility_72.exe,27,15,7,17,30,35,29,8,38,1,38,18,34,24,0,19,4,10,34,74,12,32,13,1,38,35,14,34,5,18,42,29,39,26,7,44,27,34,23,40,17,39,67,37,19,45,0,Utility
teslacrypt_3.exe,73,92,51,57,71,211,46,34,99,177,59,41,59,176,226,76,65,82,55,16,62,65,17,53,32,11,21,8,11,29,26,19,23,15,7,30,24,1,3,18,27,15,4,23,12,16,1,TeslaCrypt
cerber_38.exe,98,66,76,71,79,73,49,22,132,237,79,100,80,92,33,44,98,40,90,476,45,79,20,23,85,80,7,16,22,11,20,24,9,28,20,28,16,4,13,11,2,21,16,18,15,23,1,Cerber
teslacrypt_43.exe,73,53,28,24,48,176,81,99,95,272,52,12,81,91,246,61,97,71,78,20,79,47,22,25,82,84,11,30,29,28,24,28,12,29,30,1,10,7,30,9,12,30,25,3,3,10,1,TeslaCrypt
browser_74.exe,3,8,17,27,8,36,11,24,3,0,15,4,25,39,18,17,28,7,34,17,37,12,36,16,20,26,29,18,7,39,49,50,8,35,37,44,30,35,31,41,36,41,15,39,39,43,0,Browser
teslacrypt_16.exe,91,27,38,76,26,204,67,52,29,292,84,57,82,81,374,33,63,33,14,15,40,55,97,49,92,35,7,18,3,13,9,14,25,12,25,8,7,19,16,11,22,29,14,15,19,25,1,TeslaCrypt
office_92.exe,36,37,0,34,5,20,28,19,0,1,29,37,5,2,22,24,4,16,39,43,11,33,20,17,11,26,16,35,6,42,5,30,38,43,20,41,19,47,37,7,34,26,55,43,41,32,0,Office
teslacrypt_123.exe,74,73,90,69,33,116,57,42,97,111,49,64,38,193,189,86,62,77,16,64,16,17,48,47,70,21,8,3,16,1,23,11,9,4,2,29,11,8,15,25,30,15,15,6,4,10,1,TeslaCrypt
locky_13.exe,67,31,12,100,71,81,95,171,93,164,99,290,31,51,90,80,62,25,95,85,45,38,64,30,14,36,5,19,13,15,10,28,2,27,9,22,26,6,13,5,16,17,15,6,28,2,1,Locky
wannacry_62.exe,17,81,47,56,27,59,82,48,93,161,67,38,60,70,154,12,33,88,41,598,36,81,12,79,19,46,9,9,28,29,30,8,8,4,2,13,11,28,26,5,7,24,5,26,13,28,1,WannaCry
teslacrypt_96.exe,38,88,14,43,37,114,85,70,70,217,49,82,32,120,314,16,96,15,89,49,55,18,72,39,51,37,4,5,18,3,8,2,30,11,25,28,19,10,6,8,30,10,4,24,18,27,1,TeslaCrypt
browser_47.exe,28,12,23,25,15,29,14,11,39,4,22,13,13,31,4,27,12,6,15,68,37,12,32,0,39,40,17,33,45,8,29,50,20,19,13,18,7,6,36,13,13,50,68,14,46,18,0,Browser
locky_3.exe,98,27,23,56,61,19,50,277,32,172,35,154,14,53,93,91,85,94,82,46,52,47,39,21,19,97,23,7,11,30,2,27,29,26,20,15,27,8,11,27,22,4,17,17,19,7,1,Locky
system_76.exe,40,31,17,2,34,38,28,14,33,2,35,38,29,25,8,5,24,34,6,73,19,3,13,39,9,2,47,18,50,8,31,49,43,38,44,18,32,43,12,21,20,39,69,16,48,27,0,System
office_20.exe,26,3,16,35,40,5,15,5,8,5,28,37,20,22,21,29,24,9,19,10,17,15,40,24,25,33,18,45,35,50,45,41,20,20,25,25,37,32,24,23,32,5,20,38,21,18,0,Office
game_38.exe,36,8,25,24,0,23,39,23,27,0,17,20,15,17,18,13,9,29,31,61,34,8,17,18,29,9,23,16,31,39,14,9,31,17,12,12,24,31,21,29,23,48,35,22,36,24,0,Game
system_62.exe,24,27,23,0,14,26,21,26,0,4,23,0,29,37,11,25,0,15,26,54,11,13,18,32,32,39,29,20,20,23,43,46,7,30,22,19,50,29,23,19,40,43,44,39,21,17,0,System
